Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633076,-70.610508,2020-01-02 01:09:26
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,632.4,-33.633351,-70.610429,2020-01-02 01:44:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
0.0,426.0,8.0,53384.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,960.0,972.0,100.0,26.0,0.0,643.3,-33.632988,-70.610207,2020-01-02 01:45:28
